ID DOCUMENTO,TIPO_DOCUMENTO_ID,GLOSA DOCUMENTO
40,0,FORM 104 APORTE ESTIMADO EN DINERO PROPAGANDA EN ESPACIO
41,0,FORM 104 APORTE ESTIMADO EN DINERO PROPAGANDA EN ESPACIO
42,0,FORM 104 APORTE ESTIMADO EN DINERO PROPAGANDA EN ESPACIO
43,0,FORM 104 APORTE ESTIMADO EN DINERO PROPAGANDA EN ESPACIO
44,0,FORM 104 APORTE ESTIMADO EN DINERO PROPAGANDA EN ESPACIO
45,0,FORM 104 APORTE ESTIMADO EN DINERO PROPAGANDA EN ESPACIO
46,0,FORM 104 APORTE ESTIMADO EN DINERO PROPAGANDA EN ESPACIO
47,0,FORM 104 APORTE ESTIMADO EN DINERO PROPAGANDA EN ESPACIO
3239,0,PUBLICO
4110,0,PUBLICO
5833,0,PUBLICO
7265,0,PUBLICO
7866,0,PUBLICO
13175,0,PROPIO
14535,0,PUBLICO
14885,0,PROPIO
16774,0,PUBLICO
19724,0,PUBLICO
21525,0,PUBLICO
21889,0,PUBLICO
1,0,APORTE AUTO PROPIO
1,0,AUTOS
33,0,APORTE EN ESPECIES UDI
1,0,APORTE EN ESPECIES PINERA
1,0,SOLICITUD DE REEMBOLSO  FORMULARIO 107
1492,0,AVISO 1 PAGINA EN REVISTA VDS NOVIEMBRE 2017
12005,0,PUBLICO
14262,0,PROPIO
106,1,APORTE EN ESPECIES
106,15,APORTE EN ESPECIES
4265,0,APORTE DE PARTIDO POLITICO
6642,0,APORTE DE PARTIDO POLITICO
7618,0,APORTE DE PARTIDO POLITICO
14425,0,APORTE DE PARTIDO POLITICO
18152,0,APORTE DE PARTIDO POLITICO
0,0,REEMBOLSO PARA PAGAR DETALLE DE FORMULARIO 107
1212,0,PUBLICO
3827,0,PUBLICO
4581,0,PUBLICO
4924,0,PUBLICO
5593,0,PUBLICO
14471,0,PUBLICO
16574,0,PUBLICO
103,0,FORMULARIO 103 FILA 1
103,0,FORMULARIO 103 FILA 2
103,0,FORMULARIO 103 FILA 3
908,0,SOLICITUD DE REEMBOLSO PARA PARTIDO POLITICO
995,0,PARA EVITAR ERROR
8186,0,APORTE PROPIO
21292,3,CREDITO CONTRA REEMBOLSO
21292,19,CREDITO CONTRA REEMBOLSO
0,1,APORTE EN ESPECIES DE PARTIDO POLITICO F106
0,15,APORTE EN ESPECIES DE PARTIDO POLITICO F106
0,1,APORTE EN ESPECIES PERSONA NATURAL
0,15,APORTE EN ESPECIES PERSONA NATURAL
132,0,DONACION DE VOLANTES
342,0,REEMBOLSO SOLICITADO POR CANDIDATO F107
0,1,APORTE EN ESPECIES PARTIDO
0,15,APORTE EN ESPECIES PARTIDO
0,0,APORTE POR USO DE PROPIEDAD
107,0,SOLICITUD REEMBOLSO
107,0,SERVICIOS BRIGADISTAS Y JEFE DE CAMPANA
34,0,APORTE PPD ELECCIONES 2017  DISTRITO 12  DIPUTADO
42047,1,DONACIONES PUBLICIDAD RADIAL ELECCIONES 2017  DISTRITO 12 
42047,15,DONACIONES PUBLICIDAD RADIAL ELECCIONES 2017  DISTRITO 12 
14822151,1,APORTE PPD ELECCIONES 2017  DISTRITO 12  DIPUTADO
14822151,15,APORTE PPD ELECCIONES 2017  DISTRITO 12  DIPUTADO
14828369,1,APORTE PPD ELECCIONES 2017  DISTRITO 12  DIPUTADO
14828369,15,APORTE PPD ELECCIONES 2017  DISTRITO 12  DIPUTADO
370,4,APORTES DE PERSONAS NATURALES
370,18,APORTES DE PERSONAS NATURALES
107,0,DETALLE DE REEMBOLSO SOLICITADO
1,0,JEFE DE CAMPANA
1,0,AUTORIZACION DE USO DE PROPIEDAD PRIVADA PARA PROPAGANDA
1,0,APORTE VALORIZADO ADMINISTRADORA
7827,0,APORTE EN EFECTIVO
0,0,DONACION PROPAGANDA ESPACIO PRIVADO
5421,0,ESPACIO PUBLICITARIO CAMPANA POLITICA 2017
41421,0,PUBLICIDAD CAMPANA POLITICA 2017
323,0,APORTE PROPIO PARA CUBRIR REEMBOLSO SOLICITADO
41421,0,APORTE PROPIO PARA CUBRIR REEMBOLSO SOLICITADO
2,0,DIREC JUAN BAUTISTA SALINAS 502 MELIPILLA
3,0,DIREC HURTADO1202 MELIPILLA
4,0,DIREC RIO PETROHUE 298 MELIPILLA
5,0,DIREC ALTO DE LIPANGUE 1661 SAN BERNARDO
6,0,DIREC FREIRE 711 SAN BERNARDO
7,0,DIREC MADRID OSORIO SAN BERNARDO
8,0,DIREC ROTO CHILENO 208 MELIPILLA
9,0,DIREC NACIMIENTO 1299 SAN BERNARDO
10,0,DIREC DOEICO 074 SAN BERNARDO
11,0,DIREC SAN JOSE DE TRANSITO P1 POMAIRE MELIPILLA
12,0,DIREC SANTA ROSA PARCELA 12 MELIPILLA
13,0,DIREC FREIRE 1688 SAN BERNARDO
14,0,DIREC JOSE MIGUEL CARRERA 14180 SAN BERNARDO
15,0,DIREC PSJE EL TREBOL 2019 SAN BERNARDO
16,0,DIREC PSJE LA SANTA MARIA 2019 SAN BERNARDO
17,0,DIREC CAMINO NOS LOS MORROS SAN BERNARDO
18,0,DIREC CAMINO NOS LOS MORROS 625 SAN BERNARDO
19,0,DIREC QUINTERO 556 SAN BERNARDO
20,0,DIREC LUIS PASTEUR 256 PADRE HURTADO
21,0,DIREC EL BARRANCON 4520 SAN BERNARDO
22,0,DIREC LA MANANA 1037 PENAFLOR
23,0,DIREC DIEGO DE ALMAGRO 3637 PENAFLOR
24,0,DIREC SAN LUIS SITIO 3  PADRE HURTADO
25,0,DIREC ELEODORO YANEZ 28 C  SAN BERNARDO
26,0,DIREC INDUSTRIA 1280 SAN BERNARDO
27,0,DIREC DIEGO DE SEVILLA 13964 SAN BERNARDO
28,0,DIREC ALVARO MARIN 8 SAN BERNARDO
29,0,DIREC PUERTO WILLIAMS 1020 SAN BERNARDO
30,0,DIREC CAMINO LONQUEN SUR SAN BERNARDO
31,0,DIREC PEDRO SANCHO DE LA HOZ 14073 SAN BERNARDO
32,0,DIREC INDUSTRIA 1579 SAN BERNARDO
33,0,DIREC BALMACEDA 3123 ISLA DE MAIPO
34,0,DIREC ALBORADA 56 ISLA DE MAIPO
35,0,DIREC EL MAITEN 11 ISLA DE MAIPO
36,0,DIREC EL MAITEN 19 ISLA DE MAIPO
37,0,DIREC CARPATOS 14356 DEPTO 34 SAN BERNARDO
38,0,DIREC ONOFRE RAMIREZ 1293 SAN BERNARDO
39,0,DIREC CALERA DE TANGO 523  CALERA DE TANGO
40,0,DIREC CALERA DE TANGO 523  CALERA DE TANGO
41,0,DIREC FRANCISCO ARANDA 659 SAN BERNARDO
42,0,DIREC LA PARVA 13438 SAN BERNARDO
43,0,DIREC RAMON LIBORIO CARVALLO SAN BERNARDO
44,0,DIREC PARCELA 29 VILLA LOS PORTALES 7N SAN BERNARDO
45,0,DIREC EL SAUCE SN SAN PEDRO
46,0,DIREC EL SAUCE KM 277 A3 SAN PEDRO
47,0,DIREC LOS NARANJOS 223 MAIPO
48,0,DIREC SANTA TERESA DE TANGO 3705 SAN BERNARDO
49,0,DIREC PARCELA 8 RANGUE PAINE
50,0,DIREC NACIMIENTO 1347 SAN BERNARDO
51,0,DIREC BERNARDO OHIGGINS 2891 TALAGANTE
52,0,DIREC BALMACEDA 1301 DEPTO 12 SAN BERNARDO
53,0,DIREC CALERA DE TANGO 922 CALERA DE TANGO
54,0,DIREC MARTIN DE SOLIS 14009 SAN BERNARDO
55,0,DIREC DON BOSCO 14307 SAN BERNARDO
56,0,DIREC VOLCAN MAIPO 14463 DEPTO 11 SAN BERNARDO
57,0,DIREC LONQUEN NORTE SITIO 3 CALERA DE TANGO
26,0,PRODUCCION CAMPANA DISENO Y PRODUCCION DE LA
1,1,CERTIFICADO APORTE DE ESPECIES Y EFECTIVO DEL PARTIDO
1,15,CERTIFICADO APORTE DE ESPECIES Y EFECTIVO DEL PARTIDO
702,0,STEKER CORPORATIVO
710,0,SERVICIOS PUBLICITARIOS IMPRENTA FACTURA POR PAGAR
1,0,TRABAJO VOLUNTARIO POR TOTAL DE CAMPANA
2,0,TRABAJO VOLUNTARIO POR TOTAL DE CAMPANA
3,0,TRABAJO VOLUNTARIO POR TOTAL DE CAMPANA
4,0,TRABAJO VOLUNTARIO POR TOTAL DE CAMPANA
5,0,TRABAJO VOLUNTARIO POR TOTAL DE CAMPANA
6,0,TRABAJO VOLUNTARIO POR TOTAL DE CAMPANA
7,0,TRABAJO VOLUNTARIO POR TOTAL DE CAMPANA
8,0,TRABAJO VOLUNTARIO POR TOTAL DE CAMPANA
9,0,TRABAJO VOLUNTARIO POR TOTAL DE CAMPANA
10,0,TRABAJO VOLUNTARIO POR TOTAL DE CAMPANA
1,0,VEHICULO CEDIDO SIN COBRO DE ARRIENDO SOLO
2,0,VEHICULO CEDIDO SIN COBRO DE ARRIENDO SOLO
3,0,APORTE VEHICULO DE TERCERO SIN COBRO SOLO SUBSIDIO
2988,4,PROPIO
2988,18,PROPIO
3125,4,PROPIO
3125,18,PROPIO
3705,4,PROPIO
3705,18,PROPIO
7052,4,PUBLICO
7052,18,PUBLICO
13157,4,PUBLICO
13157,18,PUBLICO
14288,4,PUBLICO
14288,18,PUBLICO
15282,4,PUBLICO
15282,18,PUBLICO
15289,4,PUBLICO
15289,18,PUBLICO
15337,4,PUBLICO
15337,18,PUBLICO
15368,4,PUBLICO
15368,18,PUBLICO
15374,4,PUBLICO
15374,18,PUBLICO
15378,4,PUBLICO
15378,18,PUBLICO
15433,4,PUBLICO
15433,18,PUBLICO
15450,4,PUBLICO
15450,18,PUBLICO
15483,4,PUBLICO
15483,18,PUBLICO
16753,4,PUBLICO
16753,18,PUBLICO
18013,4,PUBLICO
18013,18,PUBLICO
18444,4,PUBLICO
18444,18,PUBLICO
18756,4,PUBLICO
18756,18,PUBLICO
173,0,REEMBOLSO SOLICITADO POR CANDIDATO
576,0,REEMBOLSO SOLICITADO POR CANDIDATO
135,0,REEMBOLSO SOLICITADO POR CANDIDATO
576,0,APORTE PROPIO PARA CUBRIR REEMBOLSO SOLICITADO
2532,0,PUBLICO
2738,0,PUBLICO
2730,0,PUBLICO
3343,0,PUBLICO
7119,0,PUBLICO
11507,0,PUBLICO
17408,0,PUBLICO
17556,0,PUBLICO
19124,0,PROPIO
20303,0,PUBLICO
20410,0,PUBLICO
20504,0,PROPIO
21202,0,PUBLICO
21308,0,PUBLICO
100,0,50 TELAS DE PVC 3X2 DONACION PARA CANDIDATA MARCIA GONZALEZ
0,0,APORTE EN ESPECIE DE PARTIDO POLITICO
38,0,PROPAGANDA CORTAVIENTO
0,1,CERTIFICADO DE APORTE VOLUNTARIO
0,15,CERTIFICADO DE APORTE VOLUNTARIO
0,1,DONACION POR TRABAJO VOLUNTARIO MEDIOS DIGITALES
0,15,DONACION POR TRABAJO VOLUNTARIO MEDIOS DIGITALES
1005,0,PUBLICO
1610,0,PUBLICO
3650,0,PUBLICO
5553,0,PUBLICO
8054,0,PUBLICO
10467,0,PUBLICO
13211,0,PUBLICO
15309,0,PUBLICO
15657,0,PUBLICO
17835,0,PUBLICO
19584,0,PUBLICO
19708,0,CREDITO CONTRA REEMBOLSO
19905,0,PUBLICO
19681804,2,INTERESES DEUDA
19,5,ASESTERRITORIAL Y POLITICA CAMPANA CANDIDATA A DIPUTADO 201
19,13,ASESTERRITORIAL Y POLITICA CAMPANA CANDIDATA A DIPUTADO 201
1,1,APORTE EN ESPECIES DONADO POR EL PARTIDO PROGRESISTA
1,15,APORTE EN ESPECIES DONADO POR EL PARTIDO PROGRESISTA
18,5,ASIST TERRITORIAL Y POLITICA CAMPANA CANDIDATA A DIPUTADA
18,13,ASIST TERRITORIAL Y POLITICA CAMPANA CANDIDATA A DIPUTADA
1,1,BRIGADISTAS VOLUNTARIOS
1,15,BRIGADISTAS VOLUNTARIOS
1,0,AUTORIZACION EN ESPACIO PRIVADO FOLIO 1
2,0,AUTORIZACION EN ESPACIO PRIVADO FOLIO 1
3,0,AUTORIZACION EN ESPACIO PRIVADO FOLIO 1
4,0,AUTORIZACION EN ESPACIO PRIVADO FOLIO 1
5,0,AUTORIZACION EN ESPACIO PRIVADO FOLIO 1
6,0,AUTORIZACION EN ESPACIO PRIVADO FOLIO 1
7,0,AUTORIZACION EN ESPACIO PRIVADO FOLIO 1
8,0,AUTORIZACION EN ESPACIO PRIVADO FOLIO 1
1,0,AUTORIZACION EN ESPACIO PRIVADO FOLIO 2
2,0,AUTORIZACION EN ESPACIO PRIVADO FOLIO 2
3,0,AUTORIZACION EN ESPACIO PRIVADO FOLIO 2
4,0,AUTORIZACION EN ESPACIO PRIVADO FOLIO 2
5,0,AUTORIZACION EN ESPACIO PRIVADO FOLIO 2
6,0,AUTORIZACION EN ESPACIO PRIVADO FOLIO 2
1,0,AUTORIZACION EN ESPACIO PRIVADO FOLIO 3
2,0,AUTORIZACION EN ESPACIO PRIVADO FOLIO 3
3,0,AUTORIZACION EN ESPACIO PRIVADO FOLIO 3
4,0,AUTORIZACION EN ESPACIO PRIVADO FOLIO 3
5,0,AUTORIZACION EN ESPACIO PRIVADO FOLIO 3
6,0,AUTORIZACION EN ESPACIO PRIVADO FOLIO 3
7,0,AUTORIZACION EN ESPACIO PRIVADO FOLIO 3
8,0,AUTORIZACION EN ESPACIO PRIVADO FOLIO 3
53,0,APORTE EN ESPECIE ESTIMADO EN DINERO
1,0,APORTE PERSONAL DEL CANDIDATO VEHICULO
4714,0,PUBLICO
7510,0,PUBLICO
7934,0,PUBLICO
7968,0,PUBLICO
8503,0,PUBLICO
8569,0,PUBLICO
9156,0,PUBLICO
9373,0,PUBLICO
11681,0,PUBLICO
11729,0,PUBLICO
12051,0,PUBLICO
14196,0,PUBLICO
16874,0,PUBLICO
20890,0,PUBLICO
22742,0,PUBLICO
1,0,DETALLE DE REEMBOLSO SOLICITADO
1,0,CERTIFICADO DE USO DE PROPIEDAD PRIVADA PARA PROPAGANDA
2,5,SERVICIOS PROF POR PAGAR
2,13,SERVICIOS PROF POR PAGAR
1609,0,PUBLICO
5121,0,PUBLICO
8731,0,PUBLICO
9985,0,PUBLICO
12484,0,PUBLICO
14774,0,PUBLICO
15326,0,PUBLICO
15504,0,PUBLICO
15553,0,PUBLICO
15988,0,PUBLICO
16192,0,PUBLICO
17180,0,PUBLICO
17429,0,CRDITO CONTRA REEMBOLSO
19832,0,PUBLICO
19921,0,PUBLICO
19992,0,PUBLICO
20778,0,PUBLICO
21412,0,PUBLICO
17404881,0,APORTE VEHICULO PERSONAL
12393575,0,DONACION VEHICULO CAMPANA
19635648,0,INTERESES CREDITO CONTRA REEMBOLSO
17589218,0,DONACION PALOMAS 43 PALOMAS
1,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 1
2,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 1
3,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 1
4,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 1
5,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 1
6,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 1
7,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 1
8,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 1
1,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 2
2,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 2
3,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 2
4,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 2
5,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 2
6,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 2
7,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 2
8,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 2
3,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 3
4,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 3
5,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 3
6,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 3
7,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 3
8,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 3
1,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 4
2,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 4
3,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 4
4,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 4
5,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 4
6,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 4
7,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 4
8,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 4
2,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 5
3,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 5
4,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 5
5,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 5
6,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 5
7,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 5
8,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 5
1,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 6
2,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 6
4,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 6
5,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 6
6,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 6
7,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 6
8,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 6
1,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 7
2,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 7
3,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 7
4,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 7
5,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 7
6,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 7
8,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 7
1,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 8
2,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 8
3,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 8
1,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 9
2,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 9
1,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 10
2,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 10
3,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 10
4,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 10
5,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 10
6,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 10
7,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 10
8,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 10
1,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 11
2,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 11
3,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 11
4,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 11
5,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 11
6,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 11
7,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 11
8,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 11
1,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 12
2,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 12
3,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 12
4,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 12
5,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 12
6,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 12
7,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 12
8,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 12
1,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 13
2,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 13
3,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 13
4,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 13
5,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 13
6,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 13
7,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 13
8,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 13
1,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 14
2,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 14
1,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 15
1,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 16
1,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 17
1,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 18
1,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 19
1,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 20
1,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 21
1,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 22
1,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 23
1,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 24
1,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 25
1,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 26
1,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 27
1,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 28
1,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 29
1,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 30
2,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 30
3,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 30
4,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 30
5,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 30
6,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 30
7,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 30
1,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 31
2,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 31
3,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 31
1,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 32
2,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 32
3,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 32
4,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 32
5,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 32
6,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 32
1,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 33
2,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 33
3,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 33
1,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 34
2,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 34
3,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 34
4,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 34
5,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 34
6,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 34
7,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 34
8,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 34
1,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 35
2,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 35
3,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 35
4,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 35
5,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 35
6,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 35
7,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 35
8,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 35
1,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 36
2,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 36
3,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 36
1,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 37
2,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 37
3,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 37
4,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 37
5,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 37
6,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 37
7,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 37
8,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 37
1,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 38
2,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 38
3,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 38
4,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 38
5,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 38
6,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 38
8,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 38
1,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 39
2,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 39
3,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 39
4,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 39
5,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 39
7,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 38
8,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 39
1,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 40
2,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 40
3,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 40
4,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 40
5,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 40
6,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 40
7,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 40
8,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 40
1,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 41
2,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 41
3,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 41
4,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 41
5,0,AUTORIZACION PROPAGANDA ESPACIOS PRIVADOS 41
